,GEOID,NAME,county,state,total_pop,ALAND,AWATER,metro,nonmetro,percent_urban,percent_rural,urban,rural,disadvantaged_county,persistent_poverty_county,percent_poc,percent_poc_bucket,poverty_rate,poverty_rate_bucket,pop_density,pop_density_bucket,med_hh_income,med_hh_income_bucket,broadband_speed,hh_int_access,transport_costs,annual_vehicle_mi_per_hh,employment_access_index,commute_time,freq_fatal_accidents,pub_transit_commute,green_commute,pub_transit_stops,avg_hh_person_trips,access_to_car,highway_miles,ghg_per_acre,ozone,pm25,diesel_pm,contaminated_sites,superfund_site,water_system_violations,energy_cost_hh,housing_cost_burden,overcrowded_housing,vacancy_rate,homelessness,incomplete_plumbing,incomplete_kitchen,housing_units,permits,transport_trade_jobs,capacity_housing,capacity_environment,capacity_transport,airports_primary,bridges,bridges_poor_condition,docks,rr_freight_route_miles,rr_pax_route_miles,rr_incident_number,rr_incident_killed,hud_pbs8,hud_hcv,hud_202,hud_ph,stations_elevated,stations_subway,intercity_km,rail_transit_km,cnw_500,age_under_18,age_over_64
2070,39139,"Richland County, Ohio",Richland County,Ohio,121043,1282631597,12560134,1,0,0.663459691,0.89309729,1,1,0,0,0.149988021,5,0.137003932,5,244.4206774,9,49186,4,189.1340599,0.805950947,27,18895,7053,0.130152155,5.78307E-05,0.006828528,0.020239511,0,7.669,0.908183062,2.1512E-06,6.74,57.13040033,8.630960575,0.182890239,7.43537E-05,0,0.019815553,0.03398334,0.441345902,0.000490126,0.095698905,0.000369394,0.022438087,0.030693088,0.44735342,0.000611667,0.024991119,0.002040597,0.001933197,0.001635782,0,0.003007196,0.098901099,0,0.000649356,0,7.43537E-05,0,0.003180688,0.014185042,0.001024429,0,0,0,0,0,0,0.217038573,0.194988558
2071,39021,"Champaign County, Ohio",Champaign County,Ohio,38861,1111052284,2173115,0,1,0.293821357,0.984088228,0,1,0,0,0.073080981,3,0.10611653,3,90.58781877,7,59909,8,138.1025846,0.85857078,25,21760,4281,0.204944658,2.57327E-05,0,0.024302214,0,8.183,0.949503472,3.93434E-06,3.12,60.942534,9.377508767,0.152728072,0.000154396,0,0.041308226,0.035177262,0.3307633,0,0.084224917,0.001150575,0.026747504,0.0388136,0.432927614,0.000960859,0.015980031,0.000926379,0.001621163,0.002933532,0,0.005146548,0.01,0,0.001062762,0,7.71982E-05,0,0.00535241,0.001518232,0.001003577,0,0,0,0,0,0,0.223102854,0.184143486
2072,39169,"Wayne County, Ohio",Wayne County,Ohio,116063,1436897057,5040384,0,1,0.44159666,0.937536106,0,1,0,0,0.063861868,2,0.106961816,3,209.2032061,9,61424,8,100.9861132,0.823387133,24,21257,7155,0.117388029,0.000137856,0.002279004,0.050524364,0,8.0484375,0.904719924,2.42772E-06,4.82,56.9509275,9.108361729,0.182547608,2.5848E-05,0,0.037428599,0.023662008,0.366441659,0.001785795,0.054197935,0.000385243,0.015607295,0.032155303,0.402996648,0.001639608,0.028605154,0.000939145,0.001904138,0.001723202,0,0.003403324,0.048101266,0,0.000709098,0,0.000120624,8.61601E-06,0.002421099,0.005893351,0.000379104,0.001929986,0,0,0,0,0,0.243514298,0.17773106
2073,39123,"Ottawa County, Ohio",Ottawa County,Ohio,40557,659674517,855668003,1,0,0.375334456,0.897825008,0,1,0,0,0.080528639,3,0.088162283,2,159.232737,8,59306,8,173.2057495,0.802083333,26,20453,3701,0.153333713,9.86266E-05,0.007971303,0.024084724,0,7.615384615,0.959320175,9.04429E-06,3.95,64.288884,8.669777936,0.197362119,0.00036985,0,0.017267931,0.027582332,0.414031918,0,0.362237762,0.001102461,0.008566434,0.018986014,0.705180363,0.003050429,0.016963779,0.000789013,0.003649185,0.003057425,0,0.003994378,0.067901235,2.46567E-05,0.001457208,0.000781616,0.000246567,2.46567E-05,0.004068348,0.001947876,0.000936953,0,0,0,0.002508322,0,8.77742E-05,0.184776981,0.253396454
2074,39067,"Harrison County, Ohio",Harrison County,Ohio,15132,1042032638,21847163,0,1,0,1,0,1,1,0,0.052537669,2,0.163388089,7,37.61102834,5,49454,4,101.2162909,0.767722231,29,21492,2498,0.264805264,0.000462596,0,0.019918193,0,7.63,0.907892622,1.52668E-05,0.59,57.838726,8.388478795,0.100513154,0,0,0.043066089,0.036924212,0.451581975,0.002250442,0.231216016,0.002954831,0.080449827,0.067597627,0.534760772,5.43823E-05,0.027227068,0.004031192,0.006872852,0.009780597,0,0.009053661,0.072992701,0,0.003852762,0,0.000198255,0,0.003700767,0.009119746,0,0.003304256,0,0,0,0,0,0.208234206,0.216098335
2075,39023,"Clark County, Ohio",Clark County,Ohio,134409,1025322040,14608569,1,0,0.746148925,0.867121237,1,1,0,0,0.162570959,5,0.152633388,6,338.6682733,9,51504,5,217.8745267,0.858371915,26,18680,9092,0.146936369,0.000171119,0.006593642,0.036845773,0,7.830454545,0.924300973,2.65067E-06,10.43,62.30713222,9.725390107,0.267743392,0.000185999,1.488E-05,0.0233002,0.031624516,0.418282223,0.000510371,0.104776202,0.00033266,0.03464256,0.055300818,0.45594417,0.000641856,0.031151188,0.001071357,0.001740955,0.001778155,0,0.002589112,0.00862069,0,0.000596686,0,0.00014136,0,0.008176536,0,0.000178559,0.005870143,0,0,0,0,0,0.224776615,0.194004866
2076,39073,"Hocking County, Ohio",Hocking County,Ohio,28306,1091289821,5955974,1,0,0.293903743,0.989342661,0,1,0,0,0.041899244,1,0.144882173,6,67.17978295,7,54774,6,137.1022135,0.79831787,23,22140,2770,0.298188223,0.000141313,0.00805234,0.02650562,0,7.771428571,0.959767623,5.22974E-06,2.64,55.53477714,8.225154716,0.112962978,7.06564E-05,0,0.024848933,0.034939342,0.390008764,0.002774647,0.141698296,0.001579612,0.03683858,0.037880479,0.47470501,0.000422333,0.002932241,0.001943051,0.001872395,0.003674133,0,0.010633788,0.016611296,0,0.000660637,0.000279093,3.53282E-05,0,0.003815445,0.008973363,0,0.005617184,0,0,0,0,0,0.21772769,0.188652582
2077,39109,"Miami County, Ohio",Miami County,Ohio,106074,1053040432,7924793,1,0,0.69417324,0.913117432,1,1,0,0,0.080095028,3,0.084596008,2,260.9329063,9,62347,8,253.8256067,0.877266117,25,20632,7087,0.117246518,8.48464E-05,0.002669868,0.02328373,0,7.951904762,0.954580708,2.32382E-06,9.51,60.58973565,9.601135497,0.204557057,0.000226257,2.82821E-05,0.012913212,0.027304987,0.385286896,0,0.070595125,0.000421522,0.011893499,0.037279813,0.418519147,0.001527119,0.04078285,0.001159568,0.003252446,0.002168298,0,0.003026189,0.046728972,0,0.000222486,0,9.42738E-05,9.42738E-06,0.005807267,0.008805174,0,0.001197277,0,0,0,0,0,0.230678583,0.186878971
2078,39041,"Delaware County, Ohio",Delaware County,Ohio,205454,1147743703,36698376,1,0,0.796706581,0.814991998,1,1,0,0,0.160663701,5,0.047883973,1,463.6280078,9,111411,10,236.4760036,0.94809916,22,20219,16301,0.19237357,7.3009E-05,0.002525308,0.015492215,0.000155753,9.1859375,0.973420394,1.3967E-06,9.65,60.72838525,9.548122952,0.270729224,1.46018E-05,0,0.000949933,0.015761009,0.35667247,0.000545294,0.042966868,0.002695068,0.007172296,0.010852112,0.363740789,0.006206535,0.023577054,0.000472125,0.00158673,0.001114605,0,0.001323897,0.011029412,0,0.000351904,0,5.354E-05,1.94691E-05,0.001611066,0.00190797,0.000423452,0,0,0,0,0,0,0.263212203,0.137232665
2079,39037,"Darke County, Ohio",Darke County,Ohio,51387,1549077538,4244898,0,1,0.282704651,0.987696697,0,1,0,0,0.040593925,1,0.109540007,3,85.9172379,7,54799,6,160.8584239,0.811062302,26,21445,4320,0.169879416,0.000175142,0.000976563,0.021441916,0,7.875833333,0.954513249,2.67799E-06,4.75,61.04122,9.257763425,0.161495547,0.000136221,0,0.034454783,0.035382498,0.339763421,0.000283407,0.078520131,0.000870113,0.019760609,0.046659412,0.447097515,0.000839344,0.042676163,0.000836788,0.002043318,0.00217954,0,0.009379804,0,0,0.000632456,0,0.000116761,1.94602E-05,0.004670442,0.004650982,0,0,0,0,0,0,0,0.237122229,0.19485473
2080,39057,"Greene County, Ohio",Greene County,Ohio,167867,1071296931,6803805,1,0,0.775752236,0.82704321,1,1,0,0,0.171778849,5,0.109481694,3,405.9109874,9,70055,9,211.7824567,0.895562467,23,18269,12045,0.102361359,7.74423E-05,0.003758843,0.037279671,0,8.079393939,0.954304786,2.37777E-06,11.01,62.94813048,9.839534605,0.22096259,7.14852E-05,5.9571E-06,0.005416297,0.017683272,0.408169996,0,0.068944573,0.000266357,0.010622069,0.020707385,0.421738638,0.002732032,0.013016257,0.000720809,0.001876486,0.001352261,0,0.00203137,0.020527859,0,4.58696E-05,0,1.19142E-05,0,0.004795463,0.007916982,0.000345512,0.002150512,0,0,0,0,0,0.206020242,0.170772099
2081,39005,"Ashland County, Ohio",Ashland County,Ohio,53533,1095528197,9969109,0,1,0.366198257,0.976709299,0,1,0,0,0.047129808,1,0.12545707,5,126.5602062,8,55422,6,120.8313725,0.829642996,27,21762,5210,0.165496158,0.00013076,0.002891845,0.052094522,0,7.803636364,0.930696449,6.05987E-06,5.59,56.23734083,8.625906233,0.169792517,0.00011208,0,0.020083141,0.033167892,0.374916759,0,0.083046375,0.000835232,0.043021332,0.047940611,0.417704967,0.000965447,0.023163282,0.000877963,0.002222928,0.002970131,0,0.005379859,0.03125,0,0.000812583,0,1.86801E-05,0,0.002970131,0.004296415,0.000653802,0,0,0,0,0,0,0.224328919,0.185941382
2082,39095,"Lucas County, Ohio",Lucas County,Ohio,430319,879721651,663490729,1,0,0.95014828,0.50754762,1,1,1,0,0.320699295,7,0.186736421,8,1266.906068,10,49946,4,205.2195026,0.850842003,23,16354,20813,0.089719906,0.000113869,0.015645832,0.040533522,0.003490434,7.58824,0.904056824,1.70787E-06,16.82,60.38961244,9.038205466,0.273865034,0.000432237,0,0.001784658,0.027432339,0.454534705,0.000732895,0.1086224,0.001398962,0.038602851,0.04723311,0.473104836,0.001310624,0.031678824,0.001206082,0.002774686,0.002326181,2.32386E-06,0.000943486,0.034482759,2.09147E-05,0.000261202,7.41311E-05,0.000169642,9.29543E-06,0.01043412,0.008723761,0.000743634,0.006009495,0,0,0.000157901,0,0.002148548,0.230126952,0.162460872
2083,39007,"Ashtabula County, Ohio",Ashtabula County,Ohio,97416,1819712681,1724513202,1,0,0.480127903,0.950431557,0,1,1,0,0.109160713,4,0.19234975,8,138.7567748,8,47925,4,278.7373435,0.807660434,29,20054,4205,0.231809166,0.000133448,0.001983506,0.022732018,0,7.47,0.906096235,3.21651E-06,5.12,64.00311571,7.815422808,0.174454953,0.000523528,4.1061E-05,0.010628539,0.029318341,0.525455492,0.004117678,0.164633091,0.000458985,0.051163898,0.057264624,0.474501109,0.000983806,0.013632258,0.001047056,0.001693767,0.002124908,0,0.003367003,0.051829268,5.13263E-05,0.001120966,0.000345939,0.000225836,3.07958E-05,0.006138622,0.004855465,0.000502997,0.005697216,0,0,0.000458836,0,0.000448649,0.220867209,0.191816539
2084,39135,"Preble County, Ohio",Preble County,Ohio,40995,1098741137,6062721,0,1,0.237420425,0.986027997,0,1,0,0,0.038687645,1,0.091607404,2,96.63527887,7,61339,8,154.0047804,0.83322166,25,22205,4269,0.263434169,0.000195146,0.000216462,0.017912225,0,8.1675,0.950965463,5.08286E-06,2.57,62.45133083,9.246124703,0.168732931,0,0,0.022023446,0.02957853,0.343202802,0,0.084332645,0.001090682,0.01896369,0.018182832,0.437346018,0.000802618,0.017441151,0.00068301,0.001902671,0.00219539,0,0.008635199,0.096045198,0,0.00057568,0,0.000170753,4.87864E-05,0.004951823,0.000902549,0,0,0,0,0,0,0,0.224320039,0.19143798
2085,39079,"Jackson County, Ohio",Jackson County,Ohio,32440,1088598926,3167846,0,1,0.357608796,0.982224851,0,1,1,0,0.040382244,1,0.169747051,7,77.18148715,7,48915,4,136.2372553,0.771721533,29,21378,2627,0.242218493,0.000123305,0.002898993,0.031354898,0,7.624285714,0.941407756,6.46468E-06,2.32,55.49715,8.09546274,0.114475257,6.16523E-05,0,0.006563402,0.048882973,0.416440217,0.002929612,0.130280274,0.001378314,0.069599034,0.044723079,0.45974106,0.001823857,0.01054254,0.00095561,0.002836005,0.002651048,0,0.008045623,0.134099617,0,0.001276202,0,0,0,0.004254007,0.005517879,0,0.005086313,0,0,0,0,0,0.236713933,0.171331689
2086,39151,"Stark County, Ohio",Stark County,Ohio,371516,1489745358,13646459,1,0,0.852416814,0.671145615,1,1,0,0,0.140440789,5,0.133247886,5,645.8205382,10,55045,6,183.5507423,0.840171848,24,18170,14505,0.125926878,8.34419E-05,0.011566463,0.028796757,0,8.014705882,0.929984059,1.33925E-06,11.23,60.49262728,9.386231416,0.216477451,7.80585E-05,5.38335E-06,0.010981933,0.026189502,0.430901529,0.000894234,0.0758885,0.000672919,0.0208629,0.034683673,0.449496119,0.001415905,0.026001572,0.001057828,0.002495182,0.00197838,0,0.001146653,0.079812207,0,0.000409134,1.56117E-05,6.99835E-05,2.69167E-06,0.005396807,0.002915083,0.000621777,0.006408876,0,0,2.51026E-05,0,0,0.214873653,0.194403471
2087,39099,"Mahoning County, Ohio",Mahoning County,Ohio,228452,1065746923,35461887,1,0,0.843566011,0.736993054,1,1,1,0,0.247658151,7,0.175551856,8,555.1886261,10,47092,4,195.1241901,0.833769938,26,17233,11374,0.118273543,7.87912E-05,0.016338648,0.02784006,0.003900163,7.447857143,0.910710132,2.23435E-06,10.09,61.3651928,8.700180815,0.203742246,0.000131319,0,0.005897777,0.028634091,0.479605933,0.001729561,0.111625274,0.000437729,0.041063149,0.043282536,0.48715704,0.000580947,0.034269781,0.000731007,0.002648259,0.001733406,0,0.001610842,0.051630435,0,0.000318229,4.37729E-05,6.56593E-05,4.37729E-06,0.007012414,0.007585839,0.000341428,0.00540595,0,0,7.13892E-05,0,0,0.201114457,0.209413794
2088,39157,"Tuscarawas County, Ohio",Tuscarawas County,Ohio,92165,1469987547,10363043,0,1,0.501549382,0.958038649,1,1,0,0,0.058807573,2,0.12921175,5,162.4380184,8,54451,6,151.7828484,0.786999404,26,20866,5810,0.148922483,0.000119351,0.000915456,0.029987382,0,7.790952381,0.929063025,2.65763E-06,6.48,58.7191325,8.832057683,0.149977426,5.42505E-05,2.17002E-05,0.015451459,0.029457456,0.420643843,0.000216767,0.083012398,0.000485135,0.017765299,0.032971402,0.436684208,0.000665102,0.020875604,0.000705257,0.003482884,0.001801118,0,0.003699886,0.023460411,0,0.000839798,0,4.34004E-05,0,0.003981989,0.00613031,0.000661856,0,0,0,0,0,0,0.229805241,0.195291054
2089,39071,"Highland County, Ohio",Highland County,Ohio,43080,1432479979,12194983,0,1,0.26280675,0.988192819,0,1,1,0,0.05,1,0.189580387,8,77.89100939,7,47973,4,154.9554462,0.757986505,30,21436,2972,0.2838646,0.000232126,0.001916043,0.0251408,0,7.494444444,0.913238192,4.4742E-06,2.15,60.91913364,8.484936862,0.121743056,0,0,0.004132319,0.034451735,0.430769231,0.005015824,0.133222918,0.001037895,0.044200611,0.046788469,0.448491179,0.000227324,0.008310121,0.000696379,0.001532033,0.001694522,0,0.005779944,0.024096386,0,0.000408542,0,2.32126E-05,0,0.006290622,0.00229805,0,0,0,0,0,0,0,0.238649025,0.182892293
2090,39117,"Morrow County, Ohio",Morrow County,Ohio,35148,1051881045,2819351,1,0,0.000114449,0.999990348,0,1,0,0,0.042306817,1,0.091089166,2,86.54344659,7,61769,8,185.2101572,0.838946724,24,23847,3105,0.303692402,5.69022E-05,0.006225206,0.035459262,0,8.321666667,0.939528475,6.37664E-06,0.87,59.37811556,8.853480426,0.167176734,8.53534E-05,0,0.033447858,0.036383065,0.291295747,0.000153092,0.088791239,0.001272121,0.049312966,0.05566018,0.407903721,0.001436115,0.003897804,0.00076818,0.001251849,0.001877774,0,0.007311938,0.120622568,0,0.000785251,0,2.84511E-05,0,0.001564812,0.002930465,0.001479458,0,0,0,0,0,0,0.226470923,0.175401161
2091,39101,"Marion County, Ohio",Marion County,Ohio,65179,1045855303,908577,0,1,0.653131168,0.954451173,1,1,1,0,0.120514276,4,0.137125718,5,161.4125207,8,49225,4,141.2745558,0.830523622,28,19672,7413,0.173852351,0.000122739,0.009412515,0.017588641,0,7.632352941,0.920786448,3.40391E-06,9.86,58.41476944,8.882779422,0.215117731,6.13695E-05,1.53424E-05,0.010244143,0.032676786,0.482609905,0.001462404,0.116973958,0.000685995,0.065105101,0.065643159,0.427714448,0.000791241,0.025023397,0.000751776,0.001779714,0.001764372,0,0.00363614,0.042194093,0,0.001185965,0,0.000506298,1.53424E-05,0.007057488,0.007640498,0.00116602,0,0,0,0,0,0,0.210512588,0.177142945
2092,39127,"Perry County, Ohio",Perry County,Ohio,36076,1056544080,11790392,1,0,0.195407817,0.990680514,0,1,0,0,0.03553609,1,0.164682707,7,88.43637971,7,52978,6,158.7739343,0.793583535,23,22562,2667,0.335335128,0.000249473,0.002484987,0.013598399,0,8.091666667,0.926982446,5.12942E-06,1.82,56.55032,8.413330411,0.110658683,0.000692981,0,0.020475947,0.034829306,0.425360617,0.0031023,0.139639346,0.001239397,0.072000521,0.073888419,0.425795543,0.000912832,0.009119636,0.00113649,0.002522453,0.004407362,0,0.005460694,0.040609137,0,0.001003437,0,0.000110877,2.77193E-05,0.004684555,0.005821044,0,0.003270873,0,0,0,0,0,0.235447389,0.168560816
2093,39043,"Erie County, Ohio",Erie County,Ohio,74419,650833148,969939819,1,0,0.718111132,0.870910506,1,1,0,0,0.176769373,6,0.119408689,4,296.1517915,9,58408,7,146.3993511,0.823685303,24,19185,7195,0.109923439,0.000134374,0.011042403,0.020259128,0,7.5,0.933905936,6.6161E-06,9.7,62.26165579,8.438629315,0.27236033,0.000564372,0,0.003281358,0.026636694,0.422301578,0.000478942,0.173139372,0.000600821,0.011986166,0.023048288,0.508969484,0.001072565,0.023596125,0.001128744,0.002136551,0.001437805,0,0.003077171,0,4.03123E-05,0.001007807,0.000373561,0.000362811,0.000120937,0.003628106,0.011435252,0.000389685,0.003050296,0,0,0.001174593,0,0.002633484,0.203321732,0.217471345
2094,39027,"Clinton County, Ohio",Clinton County,Ohio,42000,1058609496,9329331,0,1,0.29858632,0.976798887,0,1,0,0,0.068738095,2,0.143853166,6,102.7575411,8,54683,6,141.8955801,0.845230273,26,20919,4442,0.266400175,7.14286E-05,0.003340269,0.034497864,0,8.046666667,0.948151245,6.17439E-06,3.4,63.693311,9.052514712,0.16309021,0.000190476,0,0.011527112,0.02786835,0.441067762,0.000298668,0.080417468,0.001064583,0.01581983,0.029497391,0.433452381,0.000914256,0.123214286,0.000738095,0.002452381,0.002428571,0,0.005309524,0.00896861,0,0.000995238,0,0.000166667,2.38095E-05,0.012357143,0.006952381,0,0,0,0,0,0,0,0.231095238,0.169357143
2095,39093,"Lorain County, Ohio",Lorain County,Ohio,309134,1270483154,1119495057,1,0,0.857363786,0.715522047,1,1,0,0,0.22221755,6,0.133638955,5,630.1995086,10,58798,7,218.9759397,0.820291118,24,18570,10947,0.168578784,4.85226E-05,0.006584527,0.027974942,0,8.045277778,0.937445035,1.32057E-06,12.41,60.43634405,8.41653425,0.239642206,0.000284666,0,0.001296178,0.025925416,0.479735825,0.00067396,0.078153413,0.000144638,0.017441508,0.023252819,0.426947537,0.002897861,0.020735345,0.000993097,0.002513473,0.001258354,0,0.001226006,0.105540897,3.23484E-06,0.000446408,8.76642E-05,7.11665E-05,1.61742E-05,0.005586574,0.009623658,0.000161742,0.004638765,0,0,0.000209909,0,0.001047541,0.220056674,0.183535295
2096,39039,"Defiance County, Ohio",Defiance County,Ohio,38024,1065623072,7100811,0,1,0.464268923,0.969938762,0,1,0,0,0.138885967,5,0.10023661,3,92.41521028,7,62110,8,217.2076111,0.834189145,24,22179,4339,0.116252137,5.25984E-05,0.002205923,0.027022556,0,8.094444444,0.948131297,5.30046E-06,5.18,59.84865444,8.535639817,0.185985827,0.000105197,0,0.016766292,0.030183952,0.395363607,0,0.084498661,0.001175902,0.010770604,0.038321928,0.441957711,0.000983745,0.026641069,0.000788975,0.002971807,0.002288029,0,0.004234168,0.049689441,0,0.00095203,0,0.000289291,7.88975E-05,0.005522828,0.001972438,0,0,0,0,0,0,0,0.229092152,0.186171891
2097,39009,"Athens County, Ohio",Athens County,Ohio,65945,1304431982,12361693,0,1,0.513030386,0.975390201,1,1,0,1,0.104177724,4,0.278933381,10,130.9364715,8,42414,2,127.3295628,0.787612583,30,19476,4417,0.130536043,0.000136477,0.010856091,0.16539574,0,6.882666667,0.927902746,3.97835E-06,5.64,55.83044267,8.021229169,0.12528302,0.00018197,0,0.005084656,0.033960164,0.574597757,0.003283198,0.155399835,0.000678027,0.071947838,0.059094656,0.404670559,0.000767462,0.008689059,0.000879521,0.002502085,0.001865191,0,0.004807036,0.097791798,0,0.000507999,4.54925E-05,1.51642E-05,0,0.006763212,0.011585412,0.000849193,0.001076655,0,0,0,0,0.000401871,0.145196755,0.12910759
2098,39081,"Jefferson County, Ohio",Jefferson County,Ohio,65943,1057037102,7335056,1,0,0.607258349,0.934148829,1,1,1,0,0.098949092,4,0.168417581,7,161.5766758,8,46849,4,153.7658988,0.798954286,28,18902,5489,0.185116566,6.06584E-05,0.005403736,0.053226803,0,7.406521739,0.901092916,2.91467E-06,6.32,57.89572091,8.748079315,0.138987778,0.000652078,0,0.011158157,0.037041803,0.424902832,0,0.151226578,0.000678048,0.048415927,0.054733728,0.492061326,0.000117048,0.026067968,0.001273827,0.00272963,0.00292677,0,0.003594013,0.105485232,3.03292E-05,0.001874346,0,7.58231E-05,0,0.008992615,0.009341401,0.000576255,0.009629529,0,0,0,0,0.004742193,0.192044645,0.214943209
2099,39143,"Sandusky County, Ohio",Sandusky County,Ohio,58801,1057351023,24514231,0,1,0.567525808,0.949302793,1,1,0,0,0.162208126,5,0.121883463,4,144.0342319,8,55245,6,149.068441,0.809611752,26,20622,5768,0.130006,0.000187072,0.00539973,0.025911204,0,7.844,0.940986359,5.17328E-06,8.31,58.76722667,8.590084767,0.217209443,0.000170065,0,0.021002656,0.031738342,0.391813779,0,0.095722473,0.000760404,0.015827229,0.03905568,0.448070611,0.000709308,0.021836363,0.000952365,0.004132583,0.00190473,0,0.005289026,0.009646302,0,0.001015289,0,0.00034013,0,0.007193755,0.002346899,0.00034013,0.000816313,0,0,0,0,0,0.225948538,0.187445792
2100,39113,"Montgomery County, Ohio",Montgomery County,Ohio,531988,1194894573,7494894,1,0,0.944763628,0.52361738,1,1,0,0,0.298059355,7,0.160190602,7,1153.11453,10,53064,6,254.8890846,0.857356756,21,16077,20030,0.111511087,0.000118424,0.023971167,0.054424532,0,7.654407895,0.906190411,1.11261E-06,14.45,62.61171978,9.984223902,0.279953243,0.000107145,1.50379E-05,0.002391787,0.021621919,0.452818805,0.000704607,0.109260937,0.000691745,0.035480189,0.039689171,0.479204418,0.000925386,0.035837275,0.001184237,0.003184282,0.002449303,1.87974E-06,0.001210554,0.049689441,0,0.000114288,0,3.94746E-05,1.87974E-06,0.009592322,0.007334752,0.000533847,0.004392956,0,0,0,0,0,0.22133394,0.179124341
2101,39011,"Auglaize County, Ohio",Auglaize County,Ohio,45709,1039590220,1339586,0,1,0.61294214,0.961058012,1,1,0,0,0.048152443,1,0.07890939,2,113.8779748,8,66193,9,181.3885549,0.859736842,22,21804,4353,0.084364658,8.75101E-05,0.002719978,0.027245115,0,8.066363636,0.954631579,3.00069E-06,5.89,60.33991727,9.034342466,0.177087012,4.37551E-05,0,0.009444362,0.036113212,0.338643495,0.000368421,0.050949051,0.000978199,0.020929071,0.03046953,0.437988142,0.00226174,0.024524711,0.001203264,0.00371918,0.003609792,0,0.007460238,0.014662757,0,0.001137632,0,8.75101E-05,2.18775E-05,0.003675425,0.000568816,0,0,0,0,0,0,0,0.241177886,0.182589862
2102,39055,"Geauga County, Ohio",Geauga County,Ohio,93657,1036793138,20701156,1,0,0.214461671,0.942597219,0,1,0,0,0.049414352,1,0.059053971,1,233.9679441,9,83730,10,225.5715584,0.839277115,26,21466,7201,0.232687828,0.000149482,0.008188428,0.024753524,0,8.577619048,0.911593916,3.14508E-06,2.29,64.07189714,8.480249602,0.146409192,4.2709E-05,0,0.080799899,0.019272385,0.403172348,0.000453219,0.053031116,0.000477407,0.016630901,0.039109442,0.398048197,0.00151828,0.031978389,0.000768763,0.002370351,0.001943261,0,0.001526848,0.055944056,0,0,0,0,0,0,0.001548202,0,0.002583897,0,0,0,0,0,0.228920422,0.203455161
2103,39061,"Hamilton County, Ohio",Hamilton County,Ohio,815790,1050120461,18612559,1,0,0.976179784,0.270147732,1,0,0,0,0.354069062,8,0.14840281,6,2012.284627,10,59190,7,272.2536031,0.868765018,19,15449,35691,0.119092856,7.6E-05,0.034565923,0.066730802,3.18709E-05,7.580904977,0.890118054,1.12545E-06,18.26,66.22888058,10.06658937,0.42430325,0.000149548,2.45161E-06,0.000523705,0.020945961,0.4488789,0.000786446,0.093428045,0.00066929,0.019392265,0.027171797,0.465928732,0.001490158,0.04753184,0.000887483,0.003109869,0.002592579,0,0.000945096,0.022049287,7.35483E-06,0.000179948,2.1329E-05,4.78064E-05,1.22581E-06,0.010523542,0.012743476,0.000612903,0.005570061,0,0,3.42061E-05,6.96625E-06,0.00235847,0.229831207,0.15405803
2104,39075,"Holmes County, Ohio",Holmes County,Ohio,43954,1094566303,3694365,0,1,0,1,0,1,0,0,0.022227784,1,0.097478368,3,104.0062003,8,64453,9,111.6480158,0.589668853,26,26540,3756,0.132557246,9.10042E-05,0.002031739,0.201691285,0,8.51625,0.695247348,4.34801E-06,0.72,57.675087,8.883208822,0.127977057,0,0,0.08776137,0.024713502,0.293314501,0,0.091370558,0.001017257,0.019568896,0.042889723,0.30925513,0.000165927,0.042999499,0.000409519,0.0010693,0.001342312,0,0.004823224,0.028301887,0,0.000225235,0,0,0,0.000455021,0.00086454,0,0,0,0,0,0,0,0.312394776,0.137348137
2105,39029,"Columbiana County, Ohio",Columbiana County,Ohio,102514,1377658471,7277033,0,1,0.445026846,0.939106596,0,1,0,0,0.065639815,2,0.138050008,5,192.7266671,9,49407,4,188.0598888,0.809089162,28,20164,5073,0.213052046,5.85286E-05,0.002550133,0.027889185,0,7.769583333,0.929765565,2.7314E-06,5.07,59.5463512,8.867322455,0.158861529,0.000282888,9.75477E-06,0.027600991,0.035346608,0.439123031,0.00043236,0.11042735,0.00043616,0.023739316,0.048482906,0.456523011,0.000477886,0.020377705,0.000790136,0.001960708,0.001824141,0,0.003189808,0.036697248,9.75477E-06,0.000823302,0.000229237,0.000243869,8.77929E-05,0.00352147,0.003892151,0,0.004643268,0,0,0.000370369,0,0.000245853,0.203084457,0.202977154
2106,39019,"Carroll County, Ohio",Carroll County,Ohio,27195,1022040910,11183048,1,0,0,1,0,1,0,0,0.041294356,1,0.130270634,5,68.91614587,7,52574,6,106.0153201,0.763335105,27,21299,3315,0.261794802,0.0002574,0.000452776,0.038304808,0,7.93,0.923090555,7.66363E-06,2.2,58.97559,8.765081135,0.116535084,0,0,0.036824366,0.035191285,0.346235419,0,0.171791297,0.001644144,0.050708153,0.038966757,0.501084758,7.49691E-05,0.018054789,0.000772201,0.001581173,0.003566832,0,0.005221548,0.042253521,0,0.001463504,0,0.000147086,0,0.00525832,0.000625115,0,0,0,0,0,0,0,0.205626034,0.212612613
